trip_id,user_id,trip_timestamp,fare,payment_method_hash,is_fraud,signup_date,device_id
6011,584,2025-01-22 23:12:00,12.77,card_788,0,2024-03-28,device_768
9458,584,2025-01-23 02:15:00,97.36,card_488,0,2024-03-28,device_768
4713,584,2025-01-25 18:53:00,41.07,card_140,0,2024-03-28,device_768
9685,584,2025-01-30 03:22:00,12.35,card_212,0,2024-03-28,device_768
8006,585,2025-01-02 05:13:00,11.81,card_786,0,2024-06-09,device_633
7949,585,2025-01-03 14:43:00,6.41,card_457,0,2024-06-09,device_633
3930,585,2025-01-05 09:09:00,65.51,card_602,0,2024-06-09,device_633
2282,585,2025-01-12 22:37:00,64.95,card_849,0,2024-06-09,device_633
9568,585,2025-01-13 00:34:00,47.5,card_415,0,2024-06-09,device_633
5411,585,2025-01-14 19:43:00,10.94,card_360,0,2024-06-09,device_633
9302,585,2025-01-14 22:18:00,39.02,card_434,0,2024-06-09,device_633
993,585,2025-01-14 22:22:00,95.62,card_783,1,2024-06-09,device_633
8354,585,2025-01-21 00:03:00,38.86,card_237,0,2024-06-09,device_633
89,585,2025-01-24 09:02:00,13.48,card_738,0,2024-06-09,device_633
5429,585,2025-01-24 10:30:00,21.79,card_788,0,2024-06-09,device_633
4312,585,2025-01-28 09:43:00,25.75,card_625,0,2024-06-09,device_633
4573,585,2025-01-29 13:18:00,85.78,card_689,0,2024-06-09,device_633
5982,586,2025-01-02 00:15:00,48.88,card_382,0,2024-06-26,device_675
9693,586,2025-01-04 07:04:00,69.31,card_501,0,2024-06-26,device_675
3814,586,2025-01-10 18:28:00,35.5,card_865,0,2024-06-26,device_675
6838,586,2025-01-16 01:17:00,19.97,card_74,0,2024-06-26,device_675
5810,586,2025-01-19 05:45:00,84.13,card_0,0,2024-06-26,device_675
9051,586,2025-01-20 02:02:00,78.01,card_356,0,2024-06-26,device_675
5432,586,2025-01-22 13:43:00,75.33,card_202,0,2024-06-26,device_675
3362,586,2025-01-23 16:09:00,84.81,card_199,0,2024-06-26,device_675
1682,586,2025-01-28 15:06:00,13.63,card_336,0,2024-06-26,device_675
1945,587,2025-01-05 04:46:00,85.47,card_538,0,2024-11-08,device_628
6525,587,2025-01-05 08:30:00,25.11,card_484,0,2024-11-08,device_628
5631,587,2025-01-10 19:50:00,55.79,card_626,0,2024-11-08,device_628
6165,587,2025-01-13 10:21:00,64.58,card_885,0,2024-11-08,device_628
8784,588,2025-01-02 12:18:00,38.27,card_204,0,2024-04-13,device_683
1574,588,2025-01-06 06:07:00,23.07,card_443,0,2024-04-13,device_683
7904,588,2025-01-07 19:10:00,10.9,card_764,0,2024-04-13,device_683
753,588,2025-01-11 07:53:00,44.82,card_80,0,2024-04-13,device_683
7062,588,2025-01-14 19:23:00,70.81,card_897,0,2024-04-13,device_683
1036,588,2025-01-16 13:49:00,13.24,card_840,0,2024-04-13,device_683
6676,588,2025-01-18 03:25:00,20.53,card_743,0,2024-04-13,device_683
3682,588,2025-01-18 10:07:00,44.21,card_349,0,2024-04-13,device_683
3590,588,2025-01-20 07:27:00,43.26,card_381,0,2024-04-13,device_683
731,588,2025-01-20 09:25:00,9.67,card_743,0,2024-04-13,device_683
9259,588,2025-01-21 02:08:00,42.69,card_743,0,2024-04-13,device_683
9175,588,2025-01-24 01:48:00,43.04,card_521,0,2024-04-13,device_683
6395,588,2025-01-24 12:08:00,78.11,card_809,0,2024-04-13,device_683
6613,588,2025-01-25 00:19:00,81.42,card_639,0,2024-04-13,device_683
2392,588,2025-01-29 16:54:00,39.88,card_527,0,2024-04-13,device_683
6925,588,2025-01-29 19:24:00,63.62,card_459,0,2024-04-13,device_683
2818,588,2025-01-30 12:46:00,81.87,card_731,0,2024-04-13,device_683
6449,589,2025-01-01 04:33:00,77.47,card_570,0,2024-05-12,device_260
9686,589,2025-01-06 01:14:00,71.1,card_635,0,2024-05-12,device_260
2416,589,2025-01-09 03:36:00,14.18,card_142,0,2024-05-12,device_260
8772,589,2025-01-13 21:41:00,49.23,card_201,0,2024-05-12,device_260
275,589,2025-01-13 21:58:00,32.02,card_756,0,2024-05-12,device_260
1921,589,2025-01-25 15:42:00,64.23,card_356,0,2024-05-12,device_260
4923,589,2025-01-25 22:07:00,7.0,card_491,0,2024-05-12,device_260
1895,589,2025-01-27 13:24:00,23.84,card_406,0,2024-05-12,device_260
8309,590,2025-01-04 02:41:00,12.98,card_483,0,2024-07-19,device_150
3241,590,2025-01-06 15:16:00,36.04,card_337,0,2024-07-19,device_150
5966,590,2025-01-09 08:03:00,75.08,card_28,0,2024-07-19,device_150
7076,590,2025-01-19 00:59:00,11.85,card_482,0,2024-07-19,device_150
7182,591,2025-01-08 22:48:00,84.05,card_300,0,2024-02-03,device_635
5953,591,2025-01-12 05:47:00,13.12,card_111,0,2024-02-03,device_635
5969,591,2025-01-17 20:39:00,69.33,card_365,0,2024-02-03,device_635
5968,591,2025-01-20 11:37:00,53.33,card_657,0,2024-02-03,device_635
9987,591,2025-01-22 15:53:00,48.0,card_847,0,2024-02-03,device_635
7278,591,2025-01-23 09:32:00,10.34,card_482,0,2024-02-03,device_635
350,591,2025-01-23 19:17:00,15.03,card_98,0,2024-02-03,device_635
9534,591,2025-01-25 21:15:00,52.28,card_84,0,2024-02-03,device_635
1061,592,2025-01-04 18:32:00,91.65,card_270,0,2024-06-01,device_390
1221,592,2025-01-08 01:23:00,45.66,card_511,0,2024-06-01,device_390
461,592,2025-01-10 11:23:00,85.84,card_143,0,2024-06-01,device_390
596,592,2025-01-25 00:27:00,12.48,card_153,0,2024-06-01,device_390
4612,593,2025-01-09 01:36:00,68.74,card_241,0,2024-08-19,device_220
5303,593,2025-01-14 15:22:00,8.18,card_596,0,2024-08-19,device_220
3932,593,2025-01-15 13:20:00,45.14,card_301,0,2024-08-19,device_220
2367,593,2025-01-17 10:26:00,78.07,card_746,0,2024-08-19,device_220
7838,594,2025-01-10 16:04:00,18.3,card_571,0,2024-03-04,device_272
664,594,2025-01-13 14:08:00,18.25,card_871,0,2024-03-04,device_272
99,594,2025-01-20 20:36:00,36.29,card_331,0,2024-03-04,device_272
1499,594,2025-01-21 10:19:00,40.63,card_422,0,2024-03-04,device_272
5267,594,2025-01-22 06:09:00,18.32,card_863,0,2024-03-04,device_272
4099,594,2025-01-23 03:14:00,62.63,card_248,0,2024-03-04,device_272
8654,594,2025-01-25 04:45:00,62.46,card_327,0,2024-03-04,device_272
6237,595,2025-01-01 03:19:00,12.2,card_638,0,2024-06-21,device_486
1245,595,2025-01-03 02:51:00,37.02,card_883,0,2024-06-21,device_486
7623,595,2025-01-05 17:00:00,87.64,card_537,0,2024-06-21,device_486
590,595,2025-01-07 07:21:00,55.49,card_297,0,2024-06-21,device_486
9499,595,2025-01-07 18:59:00,85.22,card_43,0,2024-06-21,device_486
9583,595,2025-01-10 12:01:00,14.68,card_350,0,2024-06-21,device_486
2715,595,2025-01-13 08:53:00,78.08,card_711,0,2024-06-21,device_486
8808,595,2025-01-14 05:08:00,95.44,card_761,0,2024-06-21,device_486
4394,595,2025-01-18 05:03:00,88.2,card_32,0,2024-06-21,device_486
7852,595,2025-01-19 19:54:00,23.35,card_132,0,2024-06-21,device_486
3866,595,2025-01-26 19:45:00,47.65,card_142,0,2024-06-21,device_486
4417,595,2025-01-28 12:51:00,65.7,card_579,0,2024-06-21,device_486
4626,595,2025-01-28 13:58:00,43.46,card_805,0,2024-06-21,device_486
2810,595,2025-01-29 20:13:00,84.09,card_638,0,2024-06-21,device_486
8150,595,2025-01-29 22:21:00,73.93,card_187,0,2024-06-21,device_486
5036,596,2025-01-04 01:00:00,24.23,card_279,0,2024-03-20,device_792
4333,596,2025-01-06 01:37:00,42.87,card_202,0,2024-03-20,device_792
5960,596,2025-01-06 14:37:00,32.51,card_711,0,2024-03-20,device_792
4156,596,2025-01-07 15:16:00,46.13,card_619,0,2024-03-20,device_792
6976,596,2025-01-07 15:32:00,40.69,card_867,0,2024-03-20,device_792
8838,596,2025-01-12 18:49:00,41.1,card_32,0,2024-03-20,device_792
9052,596,2025-01-13 18:03:00,24.46,card_506,0,2024-03-20,device_792
5296,596,2025-01-19 16:48:00,17.44,card_45,0,2024-03-20,device_792
5667,596,2025-01-22 12:39:00,89.87,card_256,0,2024-03-20,device_792
507,596,2025-01-23 13:41:00,11.29,card_84,0,2024-03-20,device_792
950,596,2025-01-25 15:11:00,68.01,card_581,0,2024-03-20,device_792
5633,596,2025-01-27 10:24:00,5.78,card_209,0,2024-03-20,device_792
245,596,2025-01-27 21:46:00,72.26,card_41,0,2024-03-20,device_792
4065,596,2025-01-27 22:54:00,10.08,card_80,0,2024-03-20,device_792
2227,597,2025-01-02 08:36:00,93.47,card_143,0,2024-11-29,device_534
9332,597,2025-01-02 20:56:00,11.87,card_580,0,2024-11-29,device_534
385,597,2025-01-03 15:31:00,26.7,card_809,0,2024-11-29,device_534
3545,597,2025-01-05 09:42:00,90.4,card_497,0,2024-11-29,device_534
9995,597,2025-01-05 17:02:00,52.97,card_476,0,2024-11-29,device_534
6109,597,2025-01-06 19:19:00,21.76,card_784,0,2024-11-29,device_534
9978,597,2025-01-10 03:48:00,69.14,card_170,0,2024-11-29,device_534
9681,597,2025-01-10 04:38:00,96.52,card_752,0,2024-11-29,device_534
6393,597,2025-01-14 02:42:00,17.69,card_759,0,2024-11-29,device_534
8356,597,2025-01-15 01:26:00,8.49,card_698,0,2024-11-29,device_534
8756,597,2025-01-16 04:50:00,98.03,card_606,0,2024-11-29,device_534
6453,597,2025-01-18 22:47:00,75.81,card_215,0,2024-11-29,device_534
5472,597,2025-01-20 09:31:00,50.75,card_58,0,2024-11-29,device_534
1634,598,2025-01-03 09:01:00,68.65,card_349,0,2024-08-05,device_545
4878,598,2025-01-06 04:56:00,87.39,card_489,0,2024-08-05,device_545
1301,598,2025-01-08 12:43:00,39.02,card_638,0,2024-08-05,device_545
9838,598,2025-01-11 14:47:00,53.86,card_505,0,2024-08-05,device_545
6492,598,2025-01-18 20:49:00,83.48,card_674,0,2024-08-05,device_545
268,598,2025-01-21 22:39:00,70.79,card_770,0,2024-08-05,device_545
3352,598,2025-01-24 06:50:00,43.77,card_559,0,2024-08-05,device_545
5379,598,2025-01-25 20:08:00,45.45,card_316,0,2024-08-05,device_545
2874,598,2025-01-25 20:12:00,12.8,card_490,0,2024-08-05,device_545
4320,598,2025-01-29 00:01:00,7.57,card_392,0,2024-08-05,device_545
1534,599,2025-01-02 11:55:00,44.09,card_5,0,2024-03-28,device_112
5033,599,2025-01-04 00:21:00,47.73,card_515,0,2024-03-28,device_112
1736,599,2025-01-05 06:39:00,31.51,card_33,0,2024-03-28,device_112
1132,599,2025-01-05 13:57:00,85.05,card_77,0,2024-03-28,device_112
2659,599,2025-01-07 01:14:00,27.41,card_305,0,2024-03-28,device_112
3566,599,2025-01-09 07:53:00,23.45,card_594,0,2024-03-28,device_112
9006,599,2025-01-14 15:43:00,90.66,card_108,0,2024-03-28,device_112
4840,599,2025-01-14 18:20:00,95.62,card_353,0,2024-03-28,device_112
5400,599,2025-01-14 22:01:00,33.96,card_184,0,2024-03-28,device_112
4521,599,2025-01-14 22:05:00,35.17,card_608,1,2024-03-28,device_112
3906,599,2025-01-20 18:51:00,71.6,card_611,0,2024-03-28,device_112
6133,599,2025-01-25 05:33:00,19.15,card_240,0,2024-03-28,device_112
6477,599,2025-01-25 21:36:00,16.84,card_399,0,2024-03-28,device_112
4302,599,2025-01-26 11:04:00,91.24,card_694,0,2024-03-28,device_112
5565,599,2025-01-28 15:14:00,6.94,card_169,0,2024-03-28,device_112
7130,599,2025-01-28 15:35:00,6.02,card_409,0,2024-03-28,device_112
5834,599,2025-01-28 22:03:00,49.54,card_645,0,2024-03-28,device_112
9934,599,2025-01-30 22:48:00,37.53,card_67,0,2024-03-28,device_112
5437,600,2025-01-06 08:28:00,5.98,card_875,0,2024-02-29,device_675
7254,600,2025-01-07 11:15:00,89.65,card_19,0,2024-02-29,device_675
1411,600,2025-01-13 14:56:00,59.04,card_692,0,2024-02-29,device_675
3190,600,2025-01-15 14:06:00,79.35,card_897,0,2024-02-29,device_675
7260,600,2025-01-16 01:15:00,96.54,card_339,0,2024-02-29,device_675
3142,600,2025-01-20 11:42:00,69.75,card_569,0,2024-02-29,device_675
8036,600,2025-01-21 07:57:00,97.45,card_7,0,2024-02-29,device_675
3357,600,2025-01-21 19:59:00,20.32,card_286,0,2024-02-29,device_675
5656,600,2025-01-22 19:11:00,33.96,card_566,0,2024-02-29,device_675
2036,600,2025-01-26 01:55:00,11.69,card_179,0,2024-02-29,device_675
935,601,2025-01-02 17:00:00,86.27,card_198,0,2024-12-11,device_577
9214,601,2025-01-03 04:10:00,47.34,card_344,0,2024-12-11,device_577
667,601,2025-01-06 23:02:00,93.11,card_843,0,2024-12-11,device_577
8526,601,2025-01-14 12:22:00,94.33,card_386,0,2024-12-11,device_577
8234,601,2025-01-19 09:49:00,89.41,card_818,0,2024-12-11,device_577
911,601,2025-01-21 13:58:00,60.17,card_724,0,2024-12-11,device_577
768,601,2025-01-25 16:17:00,89.36,card_206,0,2024-12-11,device_577
477,601,2025-01-26 15:58:00,12.05,card_283,0,2024-12-11,device_577
7014,601,2025-01-28 06:42:00,28.35,card_794,0,2024-12-11,device_577
3410,601,2025-01-28 09:53:00,45.09,card_755,0,2024-12-11,device_577
177,601,2025-01-29 04:25:00,16.68,card_613,0,2024-12-11,device_577
4026,601,2025-01-29 21:14:00,19.35,card_418,0,2024-12-11,device_577
2516,602,2025-01-09 19:34:00,78.23,card_495,0,2024-02-23,device_678
727,602,2025-01-10 08:04:00,33.12,card_770,0,2024-02-23,device_678
5450,602,2025-01-12 17:03:00,8.01,card_327,0,2024-02-23,device_678
2772,602,2025-01-17 14:17:00,81.61,card_722,0,2024-02-23,device_678
3900,602,2025-01-18 04:05:00,47.87,card_463,0,2024-02-23,device_678
6063,602,2025-01-18 23:04:00,87.23,card_836,0,2024-02-23,device_678
7401,602,2025-01-20 16:49:00,99.37,card_263,0,2024-02-23,device_678
6491,602,2025-01-21 07:21:00,47.72,card_524,0,2024-02-23,device_678
1453,602,2025-01-24 02:53:00,94.45,card_868,0,2024-02-23,device_678
1995,602,2025-01-27 15:11:00,37.67,card_843,0,2024-02-23,device_678
5578,602,2025-01-27 17:59:00,26.65,card_66,0,2024-02-23,device_678
984,603,2025-01-06 01:03:00,22.29,card_889,0,2024-08-10,device_692
4707,603,2025-01-08 10:08:00,54.78,card_40,0,2024-08-10,device_692
9971,603,2025-01-14 08:17:00,34.44,card_344,0,2024-08-10,device_692
1211,603,2025-01-17 05:13:00,93.0,card_107,0,2024-08-10,device_692
7382,603,2025-01-19 02:12:00,96.91,card_191,0,2024-08-10,device_692
6783,603,2025-01-21 02:28:00,52.25,card_884,0,2024-08-10,device_692
4828,603,2025-01-23 23:08:00,92.03,card_534,0,2024-08-10,device_692
3213,604,2025-01-04 20:26:00,72.08,card_68,0,2024-05-02,device_344
1099,604,2025-01-08 03:09:00,61.05,card_852,0,2024-05-02,device_344
1033,604,2025-01-10 21:37:00,26.71,card_731,0,2024-05-02,device_344
4130,604,2025-01-18 07:16:00,82.62,card_656,0,2024-05-02,device_344
7192,604,2025-01-20 02:46:00,67.91,card_760,0,2024-05-02,device_344
1571,604,2025-01-23 11:24:00,20.34,card_792,0,2024-05-02,device_344
9763,604,2025-01-25 19:54:00,46.28,card_319,0,2024-05-02,device_344
5724,604,2025-01-26 14:52:00,45.63,card_796,0,2024-05-02,device_344
7791,604,2025-01-26 14:56:00,31.93,card_573,1,2024-05-02,device_344
1556,605,2025-01-02 01:34:00,72.84,card_554,0,2024-11-06,device_552
1435,605,2025-01-04 12:02:00,32.3,card_50,0,2024-11-06,device_552
9315,605,2025-01-14 10:24:00,22.8,card_462,0,2024-11-06,device_552
9759,605,2025-01-20 22:05:00,39.64,card_57,0,2024-11-06,device_552
3915,605,2025-01-21 04:15:00,62.16,card_456,0,2024-11-06,device_552
4239,605,2025-01-21 19:59:00,55.41,card_410,0,2024-11-06,device_552
3471,605,2025-01-23 11:04:00,36.27,card_505,0,2024-11-06,device_552
2438,605,2025-01-24 10:35:00,28.59,card_4,0,2024-11-06,device_552
871,606,2025-01-06 22:58:00,51.68,card_735,0,2024-04-25,device_68
800,606,2025-01-09 21:25:00,87.02,card_243,0,2024-04-25,device_68
6834,606,2025-01-11 01:49:00,30.38,card_7,0,2024-04-25,device_68
2969,606,2025-01-16 04:20:00,67.85,card_311,0,2024-04-25,device_68
9745,606,2025-01-16 22:54:00,95.57,card_198,0,2024-04-25,device_68
5041,606,2025-01-19 03:17:00,55.79,card_794,0,2024-04-25,device_68
643,606,2025-01-20 18:10:00,94.41,card_820,0,2024-04-25,device_68
7188,606,2025-01-21 22:37:00,72.8,card_859,0,2024-04-25,device_68
7403,606,2025-01-29 16:02:00,88.14,card_822,0,2024-04-25,device_68
6435,606,2025-01-30 12:53:00,79.73,card_506,0,2024-04-25,device_68
5728,607,2025-01-03 02:32:00,70.75,card_442,0,2024-07-18,device_129
4335,607,2025-01-04 01:42:00,56.13,card_139,0,2024-07-18,device_129
201,607,2025-01-08 15:35:00,75.01,card_403,0,2024-07-18,device_129
1470,607,2025-01-10 13:30:00,73.07,card_274,0,2024-07-18,device_129
5253,607,2025-01-11 22:45:00,80.35,card_343,0,2024-07-18,device_129
1123,607,2025-01-11 22:48:00,49.22,card_794,1,2024-07-18,device_129
3652,607,2025-01-23 22:38:00,65.33,card_462,0,2024-07-18,device_129
7529,607,2025-01-25 17:34:00,64.56,card_203,0,2024-07-18,device_129
4896,607,2025-01-27 08:49:00,66.67,card_505,0,2024-07-18,device_129
2431,607,2025-01-28 16:23:00,50.36,card_851,0,2024-07-18,device_129
3351,608,2025-01-01 13:18:00,50.97,card_329,0,2024-02-19,device_181
9742,608,2025-01-03 06:09:00,27.03,card_791,0,2024-02-19,device_181
6507,608,2025-01-04 13:23:00,25.28,card_752,0,2024-02-19,device_181
3275,608,2025-01-23 23:15:00,28.61,card_293,0,2024-02-19,device_181
9143,608,2025-01-28 12:33:00,84.67,card_12,0,2024-02-19,device_181
5660,608,2025-01-28 20:27:00,53.84,card_734,0,2024-02-19,device_181
5228,608,2025-01-29 14:03:00,46.29,card_617,0,2024-02-19,device_181
5884,608,2025-01-29 20:45:00,70.22,card_211,0,2024-02-19,device_181
3091,608,2025-01-30 13:07:00,23.91,card_20,0,2024-02-19,device_181
3942,609,2025-01-01 02:21:00,36.13,card_687,0,2024-03-09,device_691
2657,609,2025-01-02 18:39:00,42.95,card_360,0,2024-03-09,device_691
1768,609,2025-01-04 21:08:00,39.65,card_199,0,2024-03-09,device_691
1655,609,2025-01-05 08:34:00,76.23,card_448,0,2024-03-09,device_691
8063,609,2025-01-21 03:21:00,43.86,card_167,0,2024-03-09,device_691
9570,609,2025-01-28 17:32:00,15.31,card_180,0,2024-03-09,device_691
3437,610,2025-01-01 13:00:00,76.63,card_720,0,2024-01-25,device_507
5366,610,2025-01-02 18:58:00,91.9,card_417,0,2024-01-25,device_507
162,610,2025-01-04 00:01:00,49.4,card_602,0,2024-01-25,device_507
5918,610,2025-01-04 17:17:00,84.5,card_83,0,2024-01-25,device_507
5622,610,2025-01-10 08:23:00,36.7,card_295,0,2024-01-25,device_507
7122,610,2025-01-20 18:56:00,93.41,card_555,0,2024-01-25,device_507
563,610,2025-01-23 09:14:00,82.81,card_258,0,2024-01-25,device_507
5425,610,2025-01-28 20:49:00,42.18,card_697,0,2024-01-25,device_507
6653,610,2025-01-28 23:45:00,65.56,card_161,0,2024-01-25,device_507
1823,611,2025-01-05 13:32:00,14.09,card_659,0,2024-10-09,device_536
3524,611,2025-01-07 09:34:00,28.82,card_897,0,2024-10-09,device_536
1510,611,2025-01-08 11:03:00,48.79,card_71,0,2024-10-09,device_536
6289,611,2025-01-09 18:17:00,28.96,card_720,0,2024-10-09,device_536
265,611,2025-01-12 06:42:00,40.63,card_147,0,2024-10-09,device_536
1360,611,2025-01-12 16:12:00,73.54,card_515,0,2024-10-09,device_536
9493,611,2025-01-21 00:13:00,60.02,card_430,0,2024-10-09,device_536
4644,611,2025-01-21 22:05:00,10.95,card_746,0,2024-10-09,device_536
1614,611,2025-01-23 22:03:00,88.61,card_436,0,2024-10-09,device_536
2415,611,2025-01-24 03:58:00,28.54,card_402,0,2024-10-09,device_536
8820,611,2025-01-24 06:24:00,15.02,card_525,0,2024-10-09,device_536
711,611,2025-01-26 16:51:00,28.12,card_457,0,2024-10-09,device_536
8804,611,2025-01-26 20:14:00,89.92,card_547,0,2024-10-09,device_536
2635,611,2025-01-28 14:25:00,15.4,card_407,0,2024-10-09,device_536
5661,611,2025-01-30 05:04:00,95.09,card_438,0,2024-10-09,device_536
3861,611,2025-01-30 14:12:00,29.47,card_591,0,2024-10-09,device_536
4671,612,2025-01-01 07:04:00,22.31,card_139,0,2024-09-03,device_534
1377,612,2025-01-02 13:58:00,76.42,card_273,0,2024-09-03,device_534
1240,612,2025-01-02 17:17:00,78.97,card_67,0,2024-09-03,device_534
2579,612,2025-01-05 03:36:00,16.92,card_558,0,2024-09-03,device_534
2930,612,2025-01-08 07:42:00,54.25,card_347,0,2024-09-03,device_534
3895,612,2025-01-09 21:18:00,33.62,card_58,0,2024-09-03,device_534
1743,612,2025-01-10 02:32:00,55.4,card_701,0,2024-09-03,device_534
8858,612,2025-01-11 14:28:00,94.19,card_349,0,2024-09-03,device_534
8847,612,2025-01-11 14:31:00,97.28,card_356,1,2024-09-03,device_534
2479,612,2025-01-14 01:52:00,69.24,card_609,0,2024-09-03,device_534
649,612,2025-01-14 13:14:00,38.41,card_798,0,2024-09-03,device_534
2998,612,2025-01-15 22:06:00,75.74,card_804,0,2024-09-03,device_534
1849,612,2025-01-18 08:11:00,86.22,card_477,0,2024-09-03,device_534
7215,612,2025-01-26 09:55:00,72.49,card_530,0,2024-09-03,device_534
4604,612,2025-01-28 07:58:00,59.26,card_105,0,2024-09-03,device_534
7196,612,2025-01-29 09:25:00,18.79,card_830,0,2024-09-03,device_534
2982,613,2025-01-02 18:40:00,31.5,card_679,0,2024-11-02,device_181
9019,613,2025-01-06 23:10:00,89.44,card_394,0,2024-11-02,device_181
7356,613,2025-01-07 05:26:00,97.16,card_787,0,2024-11-02,device_181
1299,613,2025-01-07 16:16:00,95.96,card_76,0,2024-11-02,device_181
5685,613,2025-01-07 20:07:00,12.42,card_392,0,2024-11-02,device_181
6468,613,2025-01-09 13:20:00,27.69,card_118,0,2024-11-02,device_181
2566,613,2025-01-11 05:37:00,35.64,card_469,0,2024-11-02,device_181
1079,613,2025-01-12 16:34:00,22.53,card_785,0,2024-11-02,device_181
9416,613,2025-01-19 10:43:00,37.68,card_131,0,2024-11-02,device_181
386,613,2025-01-24 20:05:00,38.35,card_526,0,2024-11-02,device_181
3303,613,2025-01-29 02:56:00,51.0,card_43,0,2024-11-02,device_181
4042,613,2025-01-30 09:00:00,62.3,card_649,0,2024-11-02,device_181
8137,613,2025-01-30 19:45:00,79.35,card_218,0,2024-11-02,device_181
2957,614,2025-01-01 22:05:00,79.62,card_563,0,2024-05-25,device_154
4112,614,2025-01-03 04:31:00,67.75,card_714,0,2024-05-25,device_154
1122,614,2025-01-06 09:51:00,43.52,card_419,0,2024-05-25,device_154
9381,614,2025-01-09 12:34:00,91.83,card_858,0,2024-05-25,device_154
6852,614,2025-01-16 15:27:00,52.53,card_129,0,2024-05-25,device_154
9893,614,2025-01-19 04:51:00,90.45,card_789,0,2024-05-25,device_154
6806,614,2025-01-27 11:47:00,43.57,card_809,0,2024-05-25,device_154
4249,615,2025-01-09 22:23:00,67.52,card_770,0,2024-09-24,device_171
9522,615,2025-01-16 07:51:00,7.52,card_97,0,2024-09-24,device_171
7240,615,2025-01-16 16:58:00,74.69,card_82,0,2024-09-24,device_171
9732,615,2025-01-21 13:38:00,9.35,card_649,0,2024-09-24,device_171
1419,615,2025-01-21 20:55:00,77.73,card_619,0,2024-09-24,device_171
5293,615,2025-01-24 02:50:00,18.04,card_178,0,2024-09-24,device_171
3111,615,2025-01-30 15:50:00,82.74,card_174,0,2024-09-24,device_171
8417,616,2025-01-01 13:43:00,90.7,card_151,0,2024-05-06,device_573
3868,616,2025-01-10 15:34:00,19.43,card_458,0,2024-05-06,device_573
335,616,2025-01-11 00:57:00,9.78,card_634,0,2024-05-06,device_573
5861,616,2025-01-11 01:00:00,43.26,card_102,1,2024-05-06,device_573
5444,616,2025-01-21 22:29:00,98.48,card_880,0,2024-05-06,device_573
2432,616,2025-01-22 18:03:00,62.67,card_14,0,2024-05-06,device_573
3175,616,2025-01-23 16:10:00,79.34,card_195,0,2024-05-06,device_573
2900,617,2025-01-08 02:50:00,17.83,card_94,0,2024-01-01,device_796
6831,617,2025-01-08 17:33:00,91.82,card_488,0,2024-01-01,device_796
2899,617,2025-01-12 19:34:00,76.99,card_122,0,2024-01-01,device_796
5952,617,2025-01-14 05:38:00,57.47,card_26,0,2024-01-01,device_796
4944,617,2025-01-17 20:42:00,86.49,card_721,0,2024-01-01,device_796
5592,617,2025-01-20 23:20:00,78.68,card_425,0,2024-01-01,device_796
4391,617,2025-01-21 07:17:00,19.05,card_859,0,2024-01-01,device_796
6891,617,2025-01-21 15:53:00,40.53,card_663,0,2024-01-01,device_796
6937,617,2025-01-27 18:52:00,59.54,card_249,0,2024-01-01,device_796
2104,617,2025-01-30 12:23:00,55.53,card_288,0,2024-01-01,device_796
9395,618,2025-01-02 08:06:00,16.45,card_626,0,2024-10-23,device_489
4437,618,2025-01-05 19:30:00,83.87,card_658,0,2024-10-23,device_489
7945,618,2025-01-10 14:45:00,45.96,card_811,0,2024-10-23,device_489
6816,618,2025-01-20 04:43:00,23.49,card_727,0,2024-10-23,device_489
5618,618,2025-01-21 23:48:00,77.95,card_732,0,2024-10-23,device_489
7354,618,2025-01-25 08:19:00,18.55,card_547,0,2024-10-23,device_489
2185,618,2025-01-27 08:41:00,60.23,card_213,0,2024-10-23,device_489
4143,619,2025-01-02 23:19:00,59.61,card_48,0,2024-03-30,device_242
1424,619,2025-01-03 16:50:00,32.73,card_125,0,2024-03-30,device_242
8016,619,2025-01-08 09:53:00,7.1,card_863,0,2024-03-30,device_242
690,619,2025-01-11 10:02:00,49.02,card_694,0,2024-03-30,device_242
1544,619,2025-01-11 13:44:00,35.84,card_5,0,2024-03-30,device_242
4731,619,2025-01-16 08:23:00,10.73,card_219,0,2024-03-30,device_242
1707,619,2025-01-16 09:49:00,45.94,card_759,0,2024-03-30,device_242
1577,619,2025-01-21 09:36:00,28.24,card_807,0,2024-03-30,device_242
716,619,2025-01-23 17:36:00,18.95,card_159,0,2024-03-30,device_242
5214,619,2025-01-26 23:43:00,75.6,card_545,0,2024-03-30,device_242
5713,619,2025-01-29 03:43:00,37.08,card_827,0,2024-03-30,device_242
1244,619,2025-01-30 23:37:00,26.91,card_622,0,2024-03-30,device_242
1365,620,2025-01-02 16:21:00,76.17,card_769,0,2024-06-27,device_444
620,620,2025-01-06 16:28:00,71.88,card_745,0,2024-06-27,device_444
4889,620,2025-01-10 04:16:00,16.73,card_606,0,2024-06-27,device_444
7955,620,2025-01-15 03:51:00,13.45,card_48,0,2024-06-27,device_444
1345,620,2025-01-15 16:07:00,35.99,card_128,0,2024-06-27,device_444
8438,620,2025-01-16 09:22:00,50.07,card_659,0,2024-06-27,device_444
3851,620,2025-01-16 09:34:00,92.79,card_491,0,2024-06-27,device_444
5986,620,2025-01-21 17:59:00,94.13,card_594,0,2024-06-27,device_444
453,620,2025-01-22 22:41:00,59.0,card_70,0,2024-06-27,device_444
4757,620,2025-01-25 01:02:00,38.32,card_457,0,2024-06-27,device_444
